Distance on line [m], x-coordinate [m], y-coordinate [m], Velocity magnitude [m/s]
0,0.08675310457,0.1787756359,0.502561165
0.0001820368525,0.08675310457,0.1789576727,0.5049232317
0.000364073705,0.08675310457,0.1791397096,0.5072852356
0.0005461105576,0.08675310457,0.1793217465,0.50964725
0.0007281474101,0.08675310457,0.1795037833,0.5120092658
0.0009101842626,0.08675310457,0.1796858202,0.514371283
0.001092221115,0.08675310457,0.179867857,0.5167333585
0.001274257968,0.08675310457,0.1800498939,0.519095363
0.00145629482,0.08675310457,0.1802319307,0.5214574002
0.001638331673,0.08675310457,0.1804139676,0.5238194474
0.001820368525,0.08675310457,0.1805960044,0.5261636357
0.002002405378,0.08675310457,0.1807780413,0.5287886462
0.00218444223,0.08675310457,0.1809600781,0.5315559384
0.002366479083,0.08675310457,0.181142115,0.5343249327
0.002548515935,0.08675310457,0.1813241518,0.5370939057
0.002730552788,0.08675310457,0.1815061887,0.5398628915
0.00291258964,0.08675310457,0.1816882255,0.542631875
0.003094626493,0.08675310457,0.1818702624,0.5454008478
0.003276663345,0.08675310457,0.1820522992,0.5481698622
0.003458700198,0.08675310457,0.1822343361,0.5509388613
0.00364073705,0.08675310457,0.1824163729,0.553707851
0.003822773903,0.08675310457,0.1825984098,0.5564767929
0.004004810755,0.08675310457,0.1827804467,0.559245803
0.004186847608,0.08675310457,0.1829624835,0.5620153389
0.004368884461,0.08675310457,0.1831445204,0.5647762932
0.004550921313,0.08675310457,0.1833265572,0.5675161903
0.004732958166,0.08675310457,0.1835085941,0.5702537321
0.004914995018,0.08675310457,0.1836906309,0.5729915419
0.005097031871,0.08675310457,0.1838726678,0.5757292701
0.005279068723,0.08675310457,0.1840547046,0.5784671268
0.005461105576,0.08675310457,0.1842367415,0.5812049235
0.005643142428,0.08675310457,0.1844187783,0.5839427088
0.005825179281,0.08675310457,0.1846008152,0.5866805162
0.006007216133,0.08675310457,0.184782852,0.5894183225
0.006189252986,0.08675310457,0.1849648889,0.5921561054
0.006371289838,0.08675310457,0.1851469257,0.5948939077
0.006553326691,0.08675310457,0.1853289626,0.5976317004
0.006735363543,0.08675310457,0.1855109994,0.6003708346
0.006917400396,0.08675310457,0.1856930363,0.6029476061
0.007099437248,0.08675310457,0.1858750731,0.6054695988
0.007281474101,0.08675310457,0.18605711,0.6079944566
0.007463510953,0.08675310457,0.1862391469,0.6105192874
0.007645547806,0.08675310457,0.1864211837,0.6130440438
0.007827584658,0.08675310457,0.1866032206,0.615568867
0.008009621511,0.08675310457,0.1867852574,0.6180936867
0.008191658363,0.08675310457,0.1869672943,0.620618458
0.008373695216,0.08675310457,0.1871493311,0.6231432898
0.008555732068,0.08675310457,0.187331368,0.6256681262
0.008737768921,0.08675310457,0.1875134048,0.6281929304
0.008919805774,0.08675310457,0.1876954417,0.6307177358
0.009101842626,0.08675310457,0.1878774785,0.6332412508
0.009283879479,0.08675310457,0.1880595154,0.6357801423
0.009465916331,0.08675310457,0.1882415522,0.6383374672
0.009647953184,0.08675310457,0.1884235891,0.6408960499
0.009829990036,0.08675310457,0.1886056259,0.6434546032
