Distance on line [m], x-coordinate [m], y-coordinate [m], Velocity magnitude [m/s]
0,0.08524307653,0.1779302864,0.5746265278
0.0001796420849,0.08524512945,0.1781099168,0.5773997114
0.0003592841697,0.08524718236,0.1782895471,0.5804509556
0.0005389262546,0.08524923528,0.1784691775,0.5835400534
0.0007185683394,0.0852512882,0.1786488078,0.5866248836
0.0008982104243,0.08525334112,0.1788284382,0.589709698
0.001077852509,0.08525539404,0.1790080685,0.5927946183
0.001257494594,0.08525744696,0.1791876989,0.5958795379
0.001437136679,0.08525949987,0.1793673293,0.5989644989
0.001616778764,0.08526155279,0.1795469596,0.6020494683
0.001796420849,0.08526360571,0.17972659,0.605134528
0.001976062933,0.08526565863,0.1799062203,0.6082196125
0.002155705018,0.08526771155,0.1800858507,0.6113047051
0.002335347103,0.08526976447,0.180265481,0.6143898363
0.002514989188,0.08527181738,0.1804451114,0.6174752861
0.002694631273,0.0852738703,0.1806247417,0.6205544576
0.002874273358,0.08527592322,0.1808043721,0.6236309922
0.003053915443,0.08527797614,0.1809840024,0.6267077105
0.003233557527,0.08528002906,0.1811636328,0.6297844121
0.003413199612,0.08528208198,0.1813432631,0.6328611283
0.003592841697,0.08528413489,0.1815228935,0.6359379579
0.003772483782,0.08528618781,0.1817025239,0.6390146946
0.003952125867,0.08528824073,0.1818821542,0.6420915516
0.004131767952,0.08529029365,0.1820617846,0.6451684014
0.004311410037,0.08529234657,0.1822414149,0.6482452599
0.004491052122,0.08529439949,0.1824210453,0.6513221791
0.004670694206,0.0852964524,0.1826006756,0.6543991137
0.004850336291,0.08529850532,0.182780306,0.6574765609
0.005029978376,0.08530055824,0.1829599363,0.6605479928
0.005209620461,0.08530261116,0.1831395667,0.6636103084
0.005389262546,0.08530466408,0.183319197,0.6666723555
0.005568904631,0.085306717,0.1834988274,0.6697350365
0.005748546716,0.08530876991,0.1836784578,0.6727981458
0.0059281888,0.08531082283,0.1838580881,0.6758618638
0.006107830885,0.08531287575,0.1840377185,0.6789260343
0.00628747297,0.08531492867,0.1842173488,0.6819907452
0.006467115055,0.08531698159,0.1843969792,0.6850559805
0.00664675714,0.08531903451,0.1845766095,0.6881217137
0.006826399225,0.08532108742,0.1847562399,0.69118801
0.00700604131,0.08532314034,0.1849358702,0.6942548318
0.007185683394,0.08532519326,0.1851155006,0.6973221263
0.007365325479,0.08532724618,0.1852951309,0.7003805713
0.007544967564,0.0853292991,0.1854747613,0.7032814748
0.007724609649,0.08533135202,0.1856543917,0.7061406604
0.007904251734,0.08533340493,0.185834022,0.7090031472
0.008083893819,0.08533545785,0.1860136524,0.7118655397
0.008263535904,0.08533751077,0.1861932827,0.7147277824
0.008443177988,0.08533956369,0.1863729131,0.7175899143
0.008622820073,0.08534161661,0.1865525434,0.7204518904
0.008802462158,0.08534366953,0.1867321738,0.7233137377
0.008982104243,0.08534572244,0.1869118041,0.72617543
0.009161746328,0.08534777536,0.1870914345,0.7290370551
0.009341388413,0.08534982828,0.1872710648,0.7318984696
0.009521030498,0.0853518812,0.1874506952,0.7347597482
0.009700672582,0.08535393412,0.1876303255,0.7376346944
0.009880314667,0.08535598704,0.1878099559,0.7403302555
0.01005995675,0.08535803995,0.1879895863,0.7428870337
0.01023959884,0.08536009287,0.1881692166,0.7454384166
0.01041924092,0.08536214579,0.188348847,0.7479896628
0.01059888301,0.08536419871,0.1885284773,0.7505407284
0.01077852509,0.08536625163,0.1887081077,0.7530917126
0.01095816718,0.08536830455,0.188887738,0.7556425524
0.01113780926,0.08537035746,0.1890673684,0.758193213
0.01131745135,0.08537241038,0.1892469987,0.7607437993
0.01149709343,0.0853744633,0.1894266291,0.7632942016
0.01167673552,0.08537651622,0.1896062594,0.7658444936
0.0118563776,0.08537856914,0.1897858898,0.7683946775
0.01203601969,0.08538062206,0.1899655202,0.7709446917
0.01221566177,0.08538267497,0.1901451505,0.7734939417
0.01239530386,0.08538472789,0.1903247809,0.7760407922
0.01257494594,0.08538678081,0.1905044112,0.7785878226
0.01275458803,0.08538883373,0.1906840416,0.7811355277
0.01293423011,0.08539088665,0.1908636719,0.7836838794
0.01311387219,0.08539293957,0.1910433023,0.7862328636
0.01329351428,0.08539499248,0.1912229326,0.7887824901
0.01347315636,0.0853970454,0.191402563,0.7913327573
0.01365279845,0.08539909832,0.1915821933,0.7938836623
0.01383244053,0.08540115124,0.1917618237,0.796435201
0.01401208262,0.08540320416,0.1919414541,0.798987381
0.0141917247,0.08540525708,0.1921210844,0.8015402332
0.01437136679,0.08540730999,0.1923007148,0.8040937241
0.01455100887,0.08540936291,0.1924803451,0.8066546626
0.01473065096,0.08541141583,0.1926599755,0.8090043363
0.01491029304,0.08541346875,0.1928396058,0.8112540055
0.01508993513,0.08541552167,0.1930192362,0.8135067344
0.01526957721,0.08541757459,0.1931988665,0.8157595711
0.0154492193,0.0854196275,0.1933784969,0.8180124285
0.01562886138,0.08542168042,0.1935581272,0.8202653889
0.01580850347,0.08542373334,0.1937377576,0.8225183511
0.01598814555,0.08542578626,0.1939173879,0.8247714016
0.01616778764,0.08542783918,0.1940970183,0.827024499
0.01634742972,0.0854298921,0.1942766487,0.8292776268
0.01652707181,0.08543194501,0.194456279,0.831530852
0.01670671389,0.08543399793,0.1946359094,0.8337840822
0.01688635598,0.08543605085,0.1948155397,0.8360481263
0.01706599806,0.08543810377,0.1949951701,0.8381796444
0.01724564015,0.08544015669,0.1951748004,0.8401014348
0.01742528223,0.08544220961,0.1953544308,0.84200223
0.01760492432,0.08544426252,0.1955340611,0.8439045058
0.0177845664,0.08544631544,0.1957136915,0.8458070374
0.01796420849,0.08544836836,0.1958933218,0.8477098069
0.01814385057,0.08545042128,0.1960729522,0.8496128401
0.01832349266,0.0854524742,0.1962525826,0.8515161297
0.01850313474,0.08545452712,0.1964322129,0.8534196546
0.01868277683,0.08545658003,0.1966118433,0.855323446
0.01886241891,0.08545863295,0.1967914736,0.8572274473
0.019042061,0.08546068587,0.196971104,0.8591317664
0.01922170308,0.08546273879,0.1971507343,0.8610363073
0.01940134516,0.08546479171,0.1973303647,0.8629202992
0.01958098725,0.08546684463,0.197509995,0.8645209145
0.01976062933,0.08546889754,0.1976896254,0.8660306662
0.01994027142,0.08547095046,0.1978692557,0.8675483777
0.0201199135,0.08547300338,0.1980488861,0.8690663385
0.02029955559,0.0854750563,0.1982285165,0.8705844871
0.02047919767,0.08547710922,0.1984081468,0.872102936
0.02065883976,0.08547916214,0.1985877772,0.8736216022
0.02083848184,0.08548121505,0.1987674075,0.8751404976
0.02101812393,0.08548326797,0.1989470379,0.8766595948
