Distance on line [m], x-coordinate [m], y-coordinate [m], Velocity magnitude [m/s]
0,0.1071545216,0.1871777847,0.5110538161
0.0001804669325,0.1071564725,0.1873582411,0.5139674838
0.0003609338651,0.1071584234,0.1875386975,0.5168973065
0.0005414007976,0.1071603742,0.1877191539,0.5198257131
0.0007218677302,0.1071623251,0.1878996103,0.5227542487
0.0009023346627,0.107164276,0.1880800667,0.5256828988
0.001082801595,0.1071662269,0.1882605231,0.5286117623
0.001263268528,0.1071681778,0.1884409795,0.5315408644
0.00144373546,0.1071701286,0.1886214358,0.5344700758
0.001624202393,0.1071720795,0.1888018922,0.5373994426
0.001804669325,0.1071740304,0.1889823486,0.5403289452
0.001985136258,0.1071759813,0.189162805,0.5432587066
0.00216560319,0.1071779322,0.1893432614,0.5461886216
0.002346070123,0.107179883,0.1895237178,0.5491186806
0.002526537056,0.1071818339,0.1897041742,0.5520462233
0.002707003988,0.1071837848,0.1898846306,0.5551291468
0.002887470921,0.1071857357,0.1900650869,0.5582641875
0.003067937853,0.1071876866,0.1902455433,0.5613981499
0.003248404786,0.1071896374,0.1904259997,0.5645325371
0.003428871718,0.1071915883,0.1906064561,0.5676674486
0.003609338651,0.1071935392,0.1907869125,0.5708028809
0.003789805583,0.1071954901,0.1909673689,0.5739387336
0.003970272516,0.107197441,0.1911478253,0.5770750529
0.004150739448,0.1071993918,0.1913282817,0.5802119213
0.004331206381,0.1072013427,0.191508738,0.5833492631
0.004511673313,0.1072032936,0.1916891944,0.5864870237
0.004692140246,0.1072052445,0.1918696508,0.589625297
0.004872607179,0.1072071954,0.1920501072,0.5927641024
0.005053074111,0.1072091462,0.1922305636,0.5959203836
0.005233541044,0.1072110971,0.19241102,0.5988485797
0.005414007976,0.107213048,0.1925914764,0.60163853
0.005594474909,0.1072149989,0.1927719328,0.6044237271
0.005774941841,0.1072169498,0.1929523891,0.6072094379
0.005955408774,0.1072189006,0.1931328455,0.6099957286
0.006135875706,0.1072208515,0.1933133019,0.612782632
0.006316342639,0.1072228024,0.1934937583,0.6155700406
0.006496809571,0.1072247533,0.1936742147,0.6183580318
0.006677276504,0.1072267042,0.1938546711,0.621146551
0.006857743436,0.107228655,0.1940351275,0.6239356704
0.007038210369,0.1072306059,0.1942155839,0.6267252846
0.007218677302,0.1072325568,0.1943960402,0.6295154674
0.007399144234,0.1072345077,0.1945764966,0.6323062529
0.007579611167,0.1072364586,0.194756953,0.6351125224
0.007760078099,0.1072384094,0.1949374094,0.6377562212
0.007940545032,0.1072403603,0.1951178658,0.6401944334
0.008121011964,0.1072423112,0.1952983222,0.6426121989
0.008301478897,0.1072442621,0.1954787786,0.6450313441
0.008481945829,0.107246213,0.195659235,0.647449983
0.008662412762,0.1072481638,0.1958396913,0.6498680391
0.008842879694,0.1072501147,0.1960201477,0.6522854672
0.009023346627,0.1072520656,0.1962006041,0.6547023149
0.009203813559,0.1072540165,0.1963810605,0.657118639
0.009384280492,0.1072559674,0.1965615169,0.659534373
0.009564747425,0.1072579182,0.1967419733,0.6619494483
0.009745214357,0.1072598691,0.1969224297,0.6643639723
0.00992568129,0.10726182,0.1971028861,0.6667779385
0.01010614822,0.1072637709,0.1972833424,0.6691882955
0.01028661515,0.1072657218,0.1974637988,0.6716397428
0.01046708209,0.1072676726,0.1976442552,0.6742189054
0.01064754902,0.1072696235,0.1978247116,0.676820548
0.01082801595,0.1072715744,0.198005168,0.6794195274
0.01100848288,0.1072735253,0.1981856244,0.6820185461
0.01118894982,0.1072754762,0.1983660808,0.68461767
0.01136941675,0.107277427,0.1985465372,0.6872169175
0.01154988368,0.1072793779,0.1987269935,0.6898161788
0.01173035062,0.1072813288,0.1989074499,0.6924155711
0.01191081755,0.1072832797,0.1990879063,0.6950150349
0.01209128448,0.1072852306,0.1992683627,0.6976145496
0.01227175141,0.1072871814,0.1994488191,0.7002141724
0.01245221835,0.1072891323,0.1996292755,0.7028138479
0.01263268528,0.1072910832,0.1998097319,0.7054136983
0.01281315221,0.1072930341,0.1999901883,0.7080043335
0.01299361914,0.107294985,0.2001706446,0.7104810902
0.01317408608,0.1072969358,0.200351101,0.7129260494
0.01335455301,0.1072988867,0.2005315574,0.7153741711
0.01353501994,0.1073008376,0.2007120138,0.7178227951
0.01371548687,0.1073027885,0.2008924702,0.7202718444
0.01389595381,0.1073047394,0.2010729266,0.7227213641
0.01407642074,0.1073066902,0.201253383,0.7251712901
0.01425688767,0.1073086411,0.2014338394,0.7276217069
0.0144373546,0.107310592,0.2016142957,0.7300724994
0.01461782154,0.1073125429,0.2017947521,0.7325237778
0.01479828847,0.1073144938,0.2019752085,0.7349755455
0.0149787554,0.1073164446,0.2021556649,0.7374277156
0.01515922233,0.1073183955,0.2023361213,0.7398803039
0.01533968927,0.1073203464,0.2025165777,0.7423356798
0.0155201562,0.1073222973,0.2026970341,0.7447142587
0.01570062313,0.1073242482,0.2028774905,0.7470580242
0.01588109006,0.107326199,0.2030579468,0.7494025935
0.016061557,0.1073281499,0.2032384032,0.7517473478
0.01624202393,0.1073301008,0.2034188596,0.7540922965
0.01642249086,0.1073320517,0.203599316,0.7564374315
0.01660295779,0.1073340026,0.2037797724,0.7587828175
0.01678342473,0.1073359534,0.2039602288,0.7611282787
0.01696389166,0.1073379043,0.2041406852,0.7634740444
0.01714435859,0.1073398552,0.2043211416,0.765819928
0.01732482552,0.1073418061,0.2045015979,0.7681659732
0.01750529246,0.107343757,0.2046820543,0.770512268
0.01768575939,0.1073457078,0.2048625107,0.7728587243
0.01786622632,0.1073476587,0.2050429671,0.7752195387
0.01804669325,0.1073496096,0.2052234235,0.7774041271
0.01822716019,0.1073515605,0.2054038799,0.7794498644
0.01840762712,0.1073535114,0.2055843363,0.7814881456
0.01858809405,0.1073554622,0.2057647927,0.7835270032
0.01876856098,0.1073574131,0.205945249,0.7855663005
0.01894902792,0.107359364,0.2061257054,0.787606038
0.01912949485,0.1073613149,0.2063061618,0.7896462155
0.01930996178,0.1073632658,0.2064866182,0.7916868354
0.01949042871,0.1073652166,0.2066670746,0.7937278936
0.01967089565,0.1073671675,0.206847531,0.7957693905
0.01985136258,0.1073691184,0.2070279874,0.7978113339
0.02003182951,0.1073710693,0.2072084438,0.7998537701
0.02021229644,0.1073730202,0.2073889001,0.8018965876
0.02039276338,0.107374971,0.2075693565,0.8039472625
0.02057323031,0.1073769219,0.2077498129,0.8059180348
0.02075369724,0.1073788728,0.2079302693,0.8077628275
0.02093416417,0.1073808237,0.2081107257,0.8095902624
0.02111463111,0.1073827746,0.2082911821,0.8114196766
0.02129509804,0.1073847254,0.2084716385,0.813249521
0.02147556497,0.1073866763,0.2086520949,0.8150796658
0.0216560319,0.1073886272,0.2088325512,0.8169100681
0.02183649884,0.1073905781,0.2090130076,0.8187408216
0.02201696577,0.107392529,0.209193464,0.8205718693
0.0221974327,0.1073944798,0.2093739204,0.8224032078
0.02237789963,0.1073964307,0.2095543768,0.8242348954
0.02255836657,0.1073983816,0.2097348332,0.82606689
0.0227388335,0.1074003325,0.2099152896,0.827899094
0.02291930043,0.1074022834,0.210095746,0.8297292392
0.02309976737,0.1074042342,0.2102762023,0.8315975253
