Distance on line [m], x-coordinate [m], y-coordinate [m], Velocity magnitude [m/s]
0,0.08951037536,0.1784586207,0.4519015818
0.0001838562115,0.08951130391,0.1786424746,0.4547322647
0.000367712423,0.08951223247,0.1788263284,0.4575633201
0.0005515686345,0.08951316102,0.1790101823,0.4603947525
0.0007354248461,0.08951408958,0.1791940362,0.4632265584
0.0009192810576,0.08951501813,0.17937789,0.4660587671
0.001103137269,0.08951594669,0.1795617439,0.4688913589
0.001286993481,0.08951687524,0.1797455978,0.4717243136
0.001470849692,0.0895178038,0.1799294516,0.4745576546
0.001654705904,0.08951873235,0.1801133055,0.4773913896
0.001838562115,0.08951966091,0.1802971594,0.4802255132
0.002022418327,0.08952058946,0.1804810132,0.4830482626
0.002206274538,0.08952151802,0.1806648671,0.4860672077
0.00239013075,0.08952244657,0.180848721,0.4895620241
0.002573986961,0.08952337513,0.1810325748,0.4931038163
0.002757843173,0.08952430368,0.1812164287,0.496641107
0.002941699384,0.08952523224,0.1814002826,0.500178802
0.003125555596,0.08952616079,0.1815841364,0.503716867
0.003309411807,0.08952708935,0.1817679903,0.5072553513
0.003493268019,0.0895280179,0.1819518442,0.5107942296
0.00367712423,0.08952894646,0.182135698,0.514333483
0.003860980442,0.08952987501,0.1823195519,0.5178731312
0.004044836653,0.08953080357,0.1825034058,0.5214131319
0.004228692865,0.08953173212,0.1826872596,0.524953584
0.004412549076,0.08953266068,0.1828711135,0.5284944231
0.004596405288,0.08953358923,0.1830549674,0.5319882712
0.004780261499,0.08953451779,0.1832388212,0.5348115807
0.004964117711,0.08953544634,0.1834226751,0.5374854723
0.005147973922,0.0895363749,0.183606529,0.5401730693
0.005331830134,0.08953730345,0.1837903828,0.5428610571
0.005515686345,0.08953823201,0.1839742367,0.5455494688
0.005699542557,0.08953916056,0.1841580906,0.5482383003
0.005883398768,0.08954008912,0.1843419444,0.5509275963
0.00606725498,0.08954101767,0.1845257983,0.5536173048
0.006251111191,0.08954194623,0.1847096522,0.5563073425
0.006434967403,0.08954287478,0.184893506,0.5589979318
0.006618823614,0.08954380333,0.1850773599,0.5616888737
0.006802679826,0.08954473189,0.1852612138,0.5643802452
0.006986536038,0.08954566044,0.1854450676,0.5670707345
0.007170392249,0.089546589,0.1856289215,0.5697860451
0.007354248461,0.08954751755,0.1858127754,0.5725135555
0.007538104672,0.08954844611,0.1859966292,0.5752415919
0.007721960884,0.08954937466,0.1861804831,0.5779702137
0.007905817095,0.08955030322,0.186364337,0.5806993685
0.008089673307,0.08955123177,0.1865481908,0.583429102
0.008273529518,0.08955216033,0.1867320447,0.5861594645
0.00845738573,0.08955308888,0.1869158986,0.5888903378
0.008641241941,0.08955401744,0.1870997524,0.5916217845
0.008825098153,0.08955494599,0.1872836063,0.5943538053
0.009008954364,0.08955587455,0.1874674602,0.5970864598
0.009192810576,0.0895568031,0.187651314,0.5998196243
0.009376666787,0.08955773166,0.1878351679,0.6025672037
0.009560522999,0.08955866021,0.1880190218,0.6051438863
0.00974437921,0.08955958877,0.1882028756,0.6075133804
0.009928235422,0.08956051732,0.1883867295,0.6098701263
0.01011209163,0.08956144588,0.1885705834,0.6122277681
0.01029594784,0.08956237443,0.1887544372,0.6145860739
0.01047980406,0.08956330299,0.1889382911,0.6169449798
0.01066366027,0.08956423154,0.189122145,0.6193044247
0.01084751648,0.0895651601,0.1893059988,0.6216645214
0.01103137269,0.08956608865,0.1894898527,0.6240252289
0.0112152289,0.08956701721,0.1896737066,0.6263865298
0.01139908511,0.08956794576,0.1898575604,0.6287484268
0.01158294133,0.08956887432,0.1900414143,0.631110941
0.01176679754,0.08956980287,0.1902252682,0.6334735799
0.01195065375,0.08957073143,0.190409122,0.6358496959
0.01213450996,0.08957165998,0.1905929759,0.6382801122
0.01231836617,0.08957258854,0.1907768298,0.6407194778
0.01250222238,0.08957351709,0.1909606836,0.64315795
0.01268607859,0.08957444565,0.1911445375,0.6455964317
0.01286993481,0.0895753742,0.1913283914,0.6480348564
0.01305379102,0.08957630276,0.1915122452,0.6504732084
0.01323764723,0.08957723131,0.1916960991,0.6529115939
0.01342150344,0.08957815987,0.191879953,0.6553499214
0.01360535965,0.08957908842,0.1920638068,0.6577882898
0.01378921586,0.08958001698,0.1922476607,0.6602266074
0.01397307208,0.08958094553,0.1924315146,0.662664866
0.01415692829,0.08958187408,0.1926153684,0.6651031385
0.0143407845,0.08958280264,0.1927992223,0.6675452239
0.01452464071,0.08958373119,0.1929830762,0.6702879182
