Distance on line [m], x-coordinate [m], y-coordinate [m], Velocity magnitude [m/s]
0,0.09338549347,0.1850472769,0.4649134109
0.0001827670133,0.09338645035,0.1852300414,0.467442072
0.0003655340267,0.09338740724,0.1854128059,0.4699708984
0.00054830104,0.09338836412,0.1855955704,0.4724999435
0.0007310680534,0.093389321,0.1857783349,0.4750291283
0.0009138350667,0.09339027788,0.1859610995,0.477558917
0.00109660208,0.09339123476,0.186143864,0.4800717939
0.001279369093,0.09339219165,0.1863266285,0.4824844176
0.001462136107,0.09339314853,0.186509393,0.4848802839
0.00164490312,0.09339410541,0.1866921575,0.4872784655
0.001827670133,0.09339506229,0.186874922,0.4896770311
0.002010437147,0.09339601918,0.1870576865,0.4920759792
0.00219320416,0.09339697606,0.187240451,0.4944753456
0.002375971173,0.09339793294,0.1874232155,0.4968750653
0.002558738187,0.09339888982,0.18760598,0.4992751672
0.0027415052,0.09339984671,0.1877887445,0.5016756795
0.002924272213,0.09340080359,0.187971509,0.5040765372
0.003107039227,0.09340176047,0.1881542736,0.5064778242
0.00328980624,0.09340271735,0.1883370381,0.5088795002
0.003472573254,0.09340367423,0.1885198026,0.5112880627
0.003655340267,0.09340463112,0.1887025671,0.5136163083
0.00383810728,0.093405588,0.1888853316,0.5158065397
0.004020874294,0.09340654488,0.1890680961,0.5179834479
0.004203641307,0.09340750176,0.1892508606,0.5201619831
0.00438640832,0.09340845865,0.1894336251,0.5223407597
0.004569175334,0.09340941553,0.1896163896,0.5245197751
0.004751942347,0.09341037241,0.1897991541,0.5266989717
0.00493470936,0.09341132929,0.1899819186,0.5288784472
0.005117476374,0.09341228617,0.1901646831,0.5310581025
0.005300243387,0.09341324306,0.1903474477,0.5332380498
0.0054830104,0.09341419994,0.1905302122,0.5354181139
0.005665777414,0.09341515682,0.1907129767,0.5375985087
0.005848544427,0.0934161137,0.1908957412,0.5397790734
0.00603131144,0.09341707059,0.1910785057,0.5419505629
0.006214078454,0.09341802747,0.1912612702,0.5442403798
0.006396845467,0.09341898435,0.1914440347,0.5466160333
0.00657961248,0.09341994123,0.1916267992,0.5489953132
0.006762379494,0.09342089811,0.1918095637,0.5513747025
0.006945146507,0.093421855,0.1919923282,0.553754119
0.00712791352,0.09342281188,0.1921750927,0.5561336135
0.007310680534,0.09342376876,0.1923578573,0.5585132559
0.007493447547,0.09342472564,0.1925406218,0.5608929307
0.00767621456,0.09342568253,0.1927233863,0.5632727269
0.007858981574,0.09342663941,0.1929061508,0.5656525607
0.008041748587,0.09342759629,0.1930889153,0.5680324976
0.0082245156,0.09342855317,0.1932716798,0.5704125561
0.008407282614,0.09342951005,0.1934544443,0.5727925996
0.008590049627,0.09343046694,0.1936372088,0.5751808853
0.00877281664,0.09343142382,0.1938199733,0.5771988747
0.008955583654,0.0934323807,0.1940027378,0.5790724431
0.009138350667,0.09343333758,0.1941855023,0.5809511159
0.00932111768,0.09343429447,0.1943682668,0.5828299514
0.009503884694,0.09343525135,0.1945510314,0.5847089595
0.009686651707,0.09343620823,0.1947337959,0.5865881927
0.00986941872,0.09343716511,0.1949165604,0.5884675374
0.01005218573,0.09343812199,0.1950993249,0.5903470563
0.01023495275,0.09343907888,0.1952820894,0.5922267843
0.01041771976,0.09344003576,0.1954648539,0.5941066611
0.01060048677,0.09344099264,0.1956476184,0.5959867288
0.01078325379,0.09344194952,0.1958303829,0.5978669603
0.0109660208,0.09344290641,0.1960131474,0.5997481232
0.01114878781,0.09344386329,0.1961959119,0.6015623627
0.01133155483,0.09344482017,0.1963786764,0.6028331262
0.01151432184,0.09344577705,0.1965614409,0.6039737665
0.01169708885,0.09344673394,0.1967442055,0.6051274326
0.01187985587,0.09344769082,0.19692697,0.6062812606
0.01206262288,0.0934486477,0.1971097345,0.6074352358
0.01224538989,0.09344960458,0.197292499,0.6085893932
0.01242815691,0.09345056146,0.1974752635,0.6097436428
0.01261092392,0.09345151835,0.197658028,0.6108980674
0.01279369093,0.09345247523,0.1978407925,0.6120526437
